FLAG VALUES
  '0x39cfe3d41f986de3556f48a3dcb7c062d703bdaa': '0x4129a093fb4ff2618e6670a3746e1817c86ef1e5',
  '0xe2f38e58279b98af1d5e66953f06615bb1b3f55f': '0xd87b52f115430432d50e3e99710733143adc167b',
  '0x89ab33a78791f3c54256d73a81307bbdf3f8c80c': '0x69856d543421c6aa25b5de85a264daed6252160a',
  '0x75cf518d216a4207c8febcbb060e245c63f55e1c': '0xd5a8554a782fedf4a4de9a89d2d14475d6c6a981',
  '0x621c5d1e54133e3e27089600a45381321b438102': '0x39a1a6fbedae865b76f88476ec47871be6483505',
  '0xc507ee2b4e459707a6d0e430f422fc8ea0543070': '0xaf0b2a7dbe2c033e262babf63ff5521456ae692d',
  '0x75fa5a0b7ba4dc2d8847d5d1619042e499bc3258': '0x37578cf72984c0e3e2498a8c2bcf3483f423e76d',
  '0xd9f984e1c393d9f82e5c3be7a47de730d5193db3': '0x4d20579b8fe86d01046d2beb6b1722a137aa789c',
  '0x116c90976e82c52d4938ab833a4abed24a0821f9': '0x80768ceeac3c29b51899abf40f271c349dd53e0e',
  '0x23dd4b8f74b591911b0374220e777841882806bb': '0xda7b6f25d3bdcac66777ee160214cfa3add55d6c',
  '0x4a7253c5053697c6f701d1eb6b066345dd86c33e': '0xddb825a7ffa57dc23402c1520c00b78a24189d7a',
  '0x4dc3feb1be9aa54bc6b2dd354fe36e3ec58dd6c7': '0x3fe7a7fdc4756fc4e902f3697a60a93577e1712e'
}
(node:41732) ExperimentalWarning: The Fetch API is an experimental feature. This feature could change at any time
(Use `node --trace-warnings ...` to show where the warning was created)
ELIGIBLE
150
DEPOSIT
5000000000000000000

CONTRACT DEADLINES
{
  votersFinishSignup: 1670990842000,
  endSignup: 1670991142000,
  endCommitment: 1670991442000,
  endVoting: 1670991742000,
  endRefund: 1670992042000
}

voter 0xe9af489430ea7d69442edca83c9bd962213e731a logged in : true
CREATED ZKP FOR VOTER 0xe9af489430ea7d69442edca83c9bd962213e731a
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xe9af489430ea7d69442edca83c9bd962213e731a is registered

voter 0x1d6c8c05a0cd90acf5dd2be446cc3e1380546bf8 logged in : true
CREATED ZKP FOR VOTER 0x1d6c8c05a0cd90acf5dd2be446cc3e1380546bf8
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x1d6c8c05a0cd90acf5dd2be446cc3e1380546bf8 is registered

voter 0x812ed9db3873cc01cb02c4200736d1bd65efb357 logged in : true
CREATED ZKP FOR VOTER 0x812ed9db3873cc01cb02c4200736d1bd65efb357
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x812ed9db3873cc01cb02c4200736d1bd65efb357 is registered

voter 0x1e3ded6e367949192cfd5abd4b6d791d08d2d8fe logged in : true
CREATED ZKP FOR VOTER 0x1e3ded6e367949192cfd5abd4b6d791d08d2d8fe
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x1e3ded6e367949192cfd5abd4b6d791d08d2d8fe is registered

voter 0x49b5558c684b908986d20ad0cadf2c335fd4f272 logged in : true
CREATED ZKP FOR VOTER 0x49b5558c684b908986d20ad0cadf2c335fd4f272
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x49b5558c684b908986d20ad0cadf2c335fd4f272 is registered

voter 0xaf6363317cf7a60ffd74202e5336928759cac064 logged in : true
CREATED ZKP FOR VOTER 0xaf6363317cf7a60ffd74202e5336928759cac064
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xaf6363317cf7a60ffd74202e5336928759cac064 is registered

voter 0xb160356f1405d2f46c687fb460ab0a18710b6dce logged in : true
CREATED ZKP FOR VOTER 0xb160356f1405d2f46c687fb460ab0a18710b6dce
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xb160356f1405d2f46c687fb460ab0a18710b6dce is registered

voter 0xad4a37874da52dbef62113e28bf2c794829fec49 logged in : true
CREATED ZKP FOR VOTER 0xad4a37874da52dbef62113e28bf2c794829fec49
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xad4a37874da52dbef62113e28bf2c794829fec49 is registered

voter 0xd6aec77b353b3a8fecb762c9b996fb6074ae8fce logged in : true
CREATED ZKP FOR VOTER 0xd6aec77b353b3a8fecb762c9b996fb6074ae8fce
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xd6aec77b353b3a8fecb762c9b996fb6074ae8fce is registered

voter 0x36f87a94af20f7f35a519d3cc201ec706b23d639 logged in : true
CREATED ZKP FOR VOTER 0x36f87a94af20f7f35a519d3cc201ec706b23d639
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x36f87a94af20f7f35a519d3cc201ec706b23d639 is registered

voter 0x24993fd8b00b34579f5bfcac0d172c0b1175ca96 logged in : true
CREATED ZKP FOR VOTER 0x24993fd8b00b34579f5bfcac0d172c0b1175ca96
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x24993fd8b00b34579f5bfcac0d172c0b1175ca96 is registered

voter 0x622b702c91e4329c464c0fcf9cdd0360abeedecb logged in : true
CREATED ZKP FOR VOTER 0x622b702c91e4329c464c0fcf9cdd0360abeedecb
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x622b702c91e4329c464c0fcf9cdd0360abeedecb is registered

voter 0xd8bc8d332da510821354f546062f78d9d1c53e24 logged in : true
CREATED ZKP FOR VOTER 0xd8bc8d332da510821354f546062f78d9d1c53e24
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xd8bc8d332da510821354f546062f78d9d1c53e24 is registered

voter 0xa58a06381280d1761e70eacda476592da600912c logged in : true
CREATED ZKP FOR VOTER 0xa58a06381280d1761e70eacda476592da600912c
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xa58a06381280d1761e70eacda476592da600912c is registered

voter 0xa6f3e219a5b8f08473c99e8c8717b90f4ee40267 logged in : true
CREATED ZKP FOR VOTER 0xa6f3e219a5b8f08473c99e8c8717b90f4ee40267
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xa6f3e219a5b8f08473c99e8c8717b90f4ee40267 is registered

voter 0x1fb701ca3f7bcff1c7a243795b23feaf7c4ab828 logged in : true
CREATED ZKP FOR VOTER 0x1fb701ca3f7bcff1c7a243795b23feaf7c4ab828
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x1fb701ca3f7bcff1c7a243795b23feaf7c4ab828 is registered

voter 0x762f07a4e4f04346a574c34b5353416cdb58183f logged in : true
CREATED ZKP FOR VOTER 0x762f07a4e4f04346a574c34b5353416cdb58183f
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x762f07a4e4f04346a574c34b5353416cdb58183f is registered

voter 0xce2a59f6a61354a2429a06cb0d728e26f2355b04 logged in : true
CREATED ZKP FOR VOTER 0xce2a59f6a61354a2429a06cb0d728e26f2355b04
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xce2a59f6a61354a2429a06cb0d728e26f2355b04 is registered

voter 0x37d6354ae095466a423f2063ee2a384ecd4035d7 logged in : true
CREATED ZKP FOR VOTER 0x37d6354ae095466a423f2063ee2a384ecd4035d7
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x37d6354ae095466a423f2063ee2a384ecd4035d7 is registered

voter 0x48977165359235c8e08651302aa9e49b773d0c26 logged in : true
CREATED ZKP FOR VOTER 0x48977165359235c8e08651302aa9e49b773d0c26
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x48977165359235c8e08651302aa9e49b773d0c26 is registered

voter 0xeea0db7edb3609f413a9a2e2d535d628462058d6 logged in : true
CREATED ZKP FOR VOTER 0xeea0db7edb3609f413a9a2e2d535d628462058d6
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xeea0db7edb3609f413a9a2e2d535d628462058d6 is registered

voter 0x0b42c41f8a158bda4e2009b599a07b23ea7f46a7 logged in : true
CREATED ZKP FOR VOTER 0x0b42c41f8a158bda4e2009b599a07b23ea7f46a7
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x0b42c41f8a158bda4e2009b599a07b23ea7f46a7 is registered

voter 0x1723cde21190ebc107dda0eee9edaba3ba11420a logged in : true
CREATED ZKP FOR VOTER 0x1723cde21190ebc107dda0eee9edaba3ba11420a
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x1723cde21190ebc107dda0eee9edaba3ba11420a is registered

voter 0xcc96154cf5050c653b9899fbe3590078ab8f28bd logged in : true
CREATED ZKP FOR VOTER 0xcc96154cf5050c653b9899fbe3590078ab8f28bd
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xcc96154cf5050c653b9899fbe3590078ab8f28bd is registered

voter 0x50963439cb6876d5288f1286e39f1082cc1d3f82 logged in : true
CREATED ZKP FOR VOTER 0x50963439cb6876d5288f1286e39f1082cc1d3f82
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x50963439cb6876d5288f1286e39f1082cc1d3f82 is registered

voter 0xb5745f9e0a795942189562b2fa966eae2ee5a60b logged in : true
CREATED ZKP FOR VOTER 0xb5745f9e0a795942189562b2fa966eae2ee5a60b
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xb5745f9e0a795942189562b2fa966eae2ee5a60b is registered

voter 0x83ed7bb2275759fd32bd4ec49c646aa8c8ccaec2 logged in : true
CREATED ZKP FOR VOTER 0x83ed7bb2275759fd32bd4ec49c646aa8c8ccaec2
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x83ed7bb2275759fd32bd4ec49c646aa8c8ccaec2 is registered

voter 0xbc752770a344a10b789e8593ec53b38c876b5389 logged in : true
CREATED ZKP FOR VOTER 0xbc752770a344a10b789e8593ec53b38c876b5389
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xbc752770a344a10b789e8593ec53b38c876b5389 is registered

voter 0x6c23fdcc0ee47438d38dc86e9b7fa08f06b51cee logged in : true
CREATED ZKP FOR VOTER 0x6c23fdcc0ee47438d38dc86e9b7fa08f06b51cee
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x6c23fdcc0ee47438d38dc86e9b7fa08f06b51cee is registered

voter 0x756cde4eaee846e152f6dc9677baf1429c237b65 logged in : true
CREATED ZKP FOR VOTER 0x756cde4eaee846e152f6dc9677baf1429c237b65
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x756cde4eaee846e152f6dc9677baf1429c237b65 is registered

voter 0xa2082384631f120f7e67e8fc0d0c8367bfd87d37 logged in : true
CREATED ZKP FOR VOTER 0xa2082384631f120f7e67e8fc0d0c8367bfd87d37
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xa2082384631f120f7e67e8fc0d0c8367bfd87d37 is registered

voter 0x67da80fe16115222c2812236c59b1e4cbc8e7131 logged in : true
CREATED ZKP FOR VOTER 0x67da80fe16115222c2812236c59b1e4cbc8e7131
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x67da80fe16115222c2812236c59b1e4cbc8e7131 is registered

voter 0xfc6498e777da0ecba553d353646fb22503b9146c logged in : true
CREATED ZKP FOR VOTER 0xfc6498e777da0ecba553d353646fb22503b9146c
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xfc6498e777da0ecba553d353646fb22503b9146c is registered

voter 0xb6e6314b825016a9400c3518e97a1fc4525bb1d3 logged in : true
CREATED ZKP FOR VOTER 0xb6e6314b825016a9400c3518e97a1fc4525bb1d3
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xb6e6314b825016a9400c3518e97a1fc4525bb1d3 is registered

voter 0x602db33058f52d3fd83a16ead89e0efb15cbb4a5 logged in : true
CREATED ZKP FOR VOTER 0x602db33058f52d3fd83a16ead89e0efb15cbb4a5
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x602db33058f52d3fd83a16ead89e0efb15cbb4a5 is registered

voter 0x3592a906ea8045ffada4409dc89cfb29d56d3af1 logged in : true
CREATED ZKP FOR VOTER 0x3592a906ea8045ffada4409dc89cfb29d56d3af1
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x3592a906ea8045ffada4409dc89cfb29d56d3af1 is registered

voter 0x32d7bde6d4f2d2989c63500e1fced04c74e754f4 logged in : true
CREATED ZKP FOR VOTER 0x32d7bde6d4f2d2989c63500e1fced04c74e754f4
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x32d7bde6d4f2d2989c63500e1fced04c74e754f4 is registered

voter 0x3c19fb9b1deeba6b48974ca889782e3449f844ee logged in : true
CREATED ZKP FOR VOTER 0x3c19fb9b1deeba6b48974ca889782e3449f844ee
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x3c19fb9b1deeba6b48974ca889782e3449f844ee is registered

voter 0xf5465304ebdc7582fe7f1b1e23bba149a136534a logged in : true
CREATED ZKP FOR VOTER 0xf5465304ebdc7582fe7f1b1e23bba149a136534a
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xf5465304ebdc7582fe7f1b1e23bba149a136534a is registered

voter 0x2d64928a2f6904e74807c76b132b27b2c06a53ef logged in : true
CREATED ZKP FOR VOTER 0x2d64928a2f6904e74807c76b132b27b2c06a53ef
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x2d64928a2f6904e74807c76b132b27b2c06a53ef is registered

voter 0x13b569c0d03b755a0ad477e97edd81c5e07bb664 logged in : true
CREATED ZKP FOR VOTER 0x13b569c0d03b755a0ad477e97edd81c5e07bb664
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x13b569c0d03b755a0ad477e97edd81c5e07bb664 is registered

voter 0x693a46f999b285f34703ddcfb4d0299075acb2ef logged in : true
CREATED ZKP FOR VOTER 0x693a46f999b285f34703ddcfb4d0299075acb2ef
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x693a46f999b285f34703ddcfb4d0299075acb2ef is registered

voter 0x3cf44f8036056ce2cf6c16f8465f44eb71c11b89 logged in : true
CREATED ZKP FOR VOTER 0x3cf44f8036056ce2cf6c16f8465f44eb71c11b89
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x3cf44f8036056ce2cf6c16f8465f44eb71c11b89 is registered

voter 0xd323d514274a4cc6c2cf3c99a7f12e179eea4bc5 logged in : true
CREATED ZKP FOR VOTER 0xd323d514274a4cc6c2cf3c99a7f12e179eea4bc5
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xd323d514274a4cc6c2cf3c99a7f12e179eea4bc5 is registered

voter 0x61efb3fdada6e0b4b808f769061b942592427daf logged in : true
CREATED ZKP FOR VOTER 0x61efb3fdada6e0b4b808f769061b942592427daf
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x61efb3fdada6e0b4b808f769061b942592427daf is registered

voter 0x5781bb2cb9c7b29ca193f3c99f9a16abb9ea8d4c logged in : true
CREATED ZKP FOR VOTER 0x5781bb2cb9c7b29ca193f3c99f9a16abb9ea8d4c
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x5781bb2cb9c7b29ca193f3c99f9a16abb9ea8d4c is registered

voter 0xb1283654af522f9169354fd8115698d6e1a94aae logged in : true
CREATED ZKP FOR VOTER 0xb1283654af522f9169354fd8115698d6e1a94aae
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xb1283654af522f9169354fd8115698d6e1a94aae is registered

voter 0x13aa508b6187e58a2a4c487182f09d8357596ddc logged in : true
CREATED ZKP FOR VOTER 0x13aa508b6187e58a2a4c487182f09d8357596ddc
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x13aa508b6187e58a2a4c487182f09d8357596ddc is registered

voter 0xc1e63b1d8e5d4eab745e3b60eaf6fc518a123fab logged in : true
CREATED ZKP FOR VOTER 0xc1e63b1d8e5d4eab745e3b60eaf6fc518a123fab
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xc1e63b1d8e5d4eab745e3b60eaf6fc518a123fab is registered

voter 0x5c52d5377ffe200cb9f33f87513999dac459fe5f logged in : true
CREATED ZKP FOR VOTER 0x5c52d5377ffe200cb9f33f87513999dac459fe5f
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x5c52d5377ffe200cb9f33f87513999dac459fe5f is registered

voter 0x1bd318e96371c98735ace72fd260709520a8d82a logged in : true
CREATED ZKP FOR VOTER 0x1bd318e96371c98735ace72fd260709520a8d82a
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x1bd318e96371c98735ace72fd260709520a8d82a is registered

voter 0x8ed879da955003a8ff2b57992e5ca7a348636c01 logged in : true
CREATED ZKP FOR VOTER 0x8ed879da955003a8ff2b57992e5ca7a348636c01
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x8ed879da955003a8ff2b57992e5ca7a348636c01 is registered

voter 0x6f125c63324ab088745b07184656e196ad694522 logged in : true
CREATED ZKP FOR VOTER 0x6f125c63324ab088745b07184656e196ad694522
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x6f125c63324ab088745b07184656e196ad694522 is registered

voter 0xe419ca66ba34b3cc3f53c512aabc32007f06e571 logged in : true
CREATED ZKP FOR VOTER 0xe419ca66ba34b3cc3f53c512aabc32007f06e571
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xe419ca66ba34b3cc3f53c512aabc32007f06e571 is registered

voter 0xc43d8545c5cd331a55ddca5aa04fe656eb6fb3c6 logged in : true
CREATED ZKP FOR VOTER 0xc43d8545c5cd331a55ddca5aa04fe656eb6fb3c6
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xc43d8545c5cd331a55ddca5aa04fe656eb6fb3c6 is registered

voter 0xedaa354abe08812496b80809cbe042657249431e logged in : true
CREATED ZKP FOR VOTER 0xedaa354abe08812496b80809cbe042657249431e
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xedaa354abe08812496b80809cbe042657249431e is registered

voter 0x04d5c96a4d858afc565b743a41f8e54183d1f755 logged in : true
CREATED ZKP FOR VOTER 0x04d5c96a4d858afc565b743a41f8e54183d1f755
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x04d5c96a4d858afc565b743a41f8e54183d1f755 is registered

voter 0xf39d122810a424d31fa6334815ecee5d3fbf5f9e logged in : true
CREATED ZKP FOR VOTER 0xf39d122810a424d31fa6334815ecee5d3fbf5f9e
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xf39d122810a424d31fa6334815ecee5d3fbf5f9e is registered

voter 0x857fb7202ed9d9629dcebcd6fce6a2d246f7039b logged in : true
CREATED ZKP FOR VOTER 0x857fb7202ed9d9629dcebcd6fce6a2d246f7039b
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x857fb7202ed9d9629dcebcd6fce6a2d246f7039b is registered

voter 0xf3929595942a26f8d0a45f06960986b41abc3648 logged in : true
CREATED ZKP FOR VOTER 0xf3929595942a26f8d0a45f06960986b41abc3648
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xf3929595942a26f8d0a45f06960986b41abc3648 is registered

voter 0x925f089ab0f4708e203cb3cfdae76c92c167efd4 logged in : true
CREATED ZKP FOR VOTER 0x925f089ab0f4708e203cb3cfdae76c92c167efd4
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x925f089ab0f4708e203cb3cfdae76c92c167efd4 is registered

voter 0xd8864ab4a5a12226df92e97425327716be4109bd logged in : true
CREATED ZKP FOR VOTER 0xd8864ab4a5a12226df92e97425327716be4109bd
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xd8864ab4a5a12226df92e97425327716be4109bd is registered

voter 0x461d798c1fbca5b08551452964bd674a99930865 logged in : true
CREATED ZKP FOR VOTER 0x461d798c1fbca5b08551452964bd674a99930865
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x461d798c1fbca5b08551452964bd674a99930865 is registered

voter 0xd4ee02af03363ca77ede2784d2dd3fa011b28060 logged in : true
CREATED ZKP FOR VOTER 0xd4ee02af03363ca77ede2784d2dd3fa011b28060
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xd4ee02af03363ca77ede2784d2dd3fa011b28060 is registered

voter 0x0b49a44a6d23ec5e33d6998d57977a5c0cfc32f3 logged in : true
CREATED ZKP FOR VOTER 0x0b49a44a6d23ec5e33d6998d57977a5c0cfc32f3
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x0b49a44a6d23ec5e33d6998d57977a5c0cfc32f3 is registered

voter 0xd6532049d744e6b415491d2d05fb376b06341099 logged in : true
CREATED ZKP FOR VOTER 0xd6532049d744e6b415491d2d05fb376b06341099
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xd6532049d744e6b415491d2d05fb376b06341099 is registered

voter 0x39cfe3d41f986de3556f48a3dcb7c062d703bdaa logged in : true
CREATED ZKP FOR VOTER 0x39cfe3d41f986de3556f48a3dcb7c062d703bdaa
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x39cfe3d41f986de3556f48a3dcb7c062d703bdaa is registered

voter 0x4129a093fb4ff2618e6670a3746e1817c86ef1e5 logged in : true
CREATED ZKP FOR VOTER 0x4129a093fb4ff2618e6670a3746e1817c86ef1e5
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x4129a093fb4ff2618e6670a3746e1817c86ef1e5 is registered

voter 0xe2f38e58279b98af1d5e66953f06615bb1b3f55f logged in : true
CREATED ZKP FOR VOTER 0xe2f38e58279b98af1d5e66953f06615bb1b3f55f
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xe2f38e58279b98af1d5e66953f06615bb1b3f55f is registered

voter 0xd87b52f115430432d50e3e99710733143adc167b logged in : true
CREATED ZKP FOR VOTER 0xd87b52f115430432d50e3e99710733143adc167b
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xd87b52f115430432d50e3e99710733143adc167b is registered

voter 0x89ab33a78791f3c54256d73a81307bbdf3f8c80c logged in : true
CREATED ZKP FOR VOTER 0x89ab33a78791f3c54256d73a81307bbdf3f8c80c
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x89ab33a78791f3c54256d73a81307bbdf3f8c80c is registered

voter 0x69856d543421c6aa25b5de85a264daed6252160a logged in : true
CREATED ZKP FOR VOTER 0x69856d543421c6aa25b5de85a264daed6252160a
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x69856d543421c6aa25b5de85a264daed6252160a is registered

voter 0x75cf518d216a4207c8febcbb060e245c63f55e1c logged in : true
CREATED ZKP FOR VOTER 0x75cf518d216a4207c8febcbb060e245c63f55e1c
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x75cf518d216a4207c8febcbb060e245c63f55e1c is registered

voter 0xd5a8554a782fedf4a4de9a89d2d14475d6c6a981 logged in : true
CREATED ZKP FOR VOTER 0xd5a8554a782fedf4a4de9a89d2d14475d6c6a981
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xd5a8554a782fedf4a4de9a89d2d14475d6c6a981 is registered

voter 0x621c5d1e54133e3e27089600a45381321b438102 logged in : true
CREATED ZKP FOR VOTER 0x621c5d1e54133e3e27089600a45381321b438102
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x621c5d1e54133e3e27089600a45381321b438102 is registered

voter 0x39a1a6fbedae865b76f88476ec47871be6483505 logged in : true
CREATED ZKP FOR VOTER 0x39a1a6fbedae865b76f88476ec47871be6483505
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x39a1a6fbedae865b76f88476ec47871be6483505 is registered

voter 0xc507ee2b4e459707a6d0e430f422fc8ea0543070 logged in : true
CREATED ZKP FOR VOTER 0xc507ee2b4e459707a6d0e430f422fc8ea0543070
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xc507ee2b4e459707a6d0e430f422fc8ea0543070 is registered

voter 0xaf0b2a7dbe2c033e262babf63ff5521456ae692d logged in : true
CREATED ZKP FOR VOTER 0xaf0b2a7dbe2c033e262babf63ff5521456ae692d
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xaf0b2a7dbe2c033e262babf63ff5521456ae692d is registered

voter 0x75fa5a0b7ba4dc2d8847d5d1619042e499bc3258 logged in : true
CREATED ZKP FOR VOTER 0x75fa5a0b7ba4dc2d8847d5d1619042e499bc3258
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x75fa5a0b7ba4dc2d8847d5d1619042e499bc3258 is registered

voter 0x37578cf72984c0e3e2498a8c2bcf3483f423e76d logged in : true
CREATED ZKP FOR VOTER 0x37578cf72984c0e3e2498a8c2bcf3483f423e76d
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x37578cf72984c0e3e2498a8c2bcf3483f423e76d is registered

voter 0xd9f984e1c393d9f82e5c3be7a47de730d5193db3 logged in : true
CREATED ZKP FOR VOTER 0xd9f984e1c393d9f82e5c3be7a47de730d5193db3
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xd9f984e1c393d9f82e5c3be7a47de730d5193db3 is registered

voter 0x4d20579b8fe86d01046d2beb6b1722a137aa789c logged in : true
CREATED ZKP FOR VOTER 0x4d20579b8fe86d01046d2beb6b1722a137aa789c
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x4d20579b8fe86d01046d2beb6b1722a137aa789c is registered

voter 0x116c90976e82c52d4938ab833a4abed24a0821f9 logged in : true
CREATED ZKP FOR VOTER 0x116c90976e82c52d4938ab833a4abed24a0821f9
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x116c90976e82c52d4938ab833a4abed24a0821f9 is registered

voter 0x80768ceeac3c29b51899abf40f271c349dd53e0e logged in : true
CREATED ZKP FOR VOTER 0x80768ceeac3c29b51899abf40f271c349dd53e0e
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x80768ceeac3c29b51899abf40f271c349dd53e0e is registered

voter 0x23dd4b8f74b591911b0374220e777841882806bb logged in : true
CREATED ZKP FOR VOTER 0x23dd4b8f74b591911b0374220e777841882806bb
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x23dd4b8f74b591911b0374220e777841882806bb is registered

voter 0xda7b6f25d3bdcac66777ee160214cfa3add55d6c logged in : true
CREATED ZKP FOR VOTER 0xda7b6f25d3bdcac66777ee160214cfa3add55d6c
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xda7b6f25d3bdcac66777ee160214cfa3add55d6c is registered

voter 0x4a7253c5053697c6f701d1eb6b066345dd86c33e logged in : true
CREATED ZKP FOR VOTER 0x4a7253c5053697c6f701d1eb6b066345dd86c33e
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x4a7253c5053697c6f701d1eb6b066345dd86c33e is registered

voter 0xddb825a7ffa57dc23402c1520c00b78a24189d7a logged in : true
CREATED ZKP FOR VOTER 0xddb825a7ffa57dc23402c1520c00b78a24189d7a
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xddb825a7ffa57dc23402c1520c00b78a24189d7a is registered

voter 0x4dc3feb1be9aa54bc6b2dd354fe36e3ec58dd6c7 logged in : true
CREATED ZKP FOR VOTER 0x4dc3feb1be9aa54bc6b2dd354fe36e3ec58dd6c7
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x4dc3feb1be9aa54bc6b2dd354fe36e3ec58dd6c7 is registered

voter 0x3fe7a7fdc4756fc4e902f3697a60a93577e1712e logged in : true
CREATED ZKP FOR VOTER 0x3fe7a7fdc4756fc4e902f3697a60a93577e1712e
ZKP VERIFIED: true
CAN REGISTER: true
voter 0x3fe7a7fdc4756fc4e902f3697a60a93577e1712e is registered

voter 0xf9f8fd722076fa4ef632e3e6d392269bc45b9c55 logged in : true
CREATED ZKP FOR VOTER 0xf9f8fd722076fa4ef632e3e6d392269bc45b9c55
ZKP VERIFIED: true
CAN REGISTER: true
voter 0xf9f8fd722076fa4ef632e3e6d392269bc45b9c55 is registered

voter 0xae599bfef6d2624aa788da3487a55fda0147f267 logged in : true
CREATED ZKP FOR VOTER 0xae599bfef6d2624aa788da3487a55fda0147f267
ZKP VERIFIED: true
CAN REGISTER: true
